IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
78136.0,"Obama Faces War Over Court Pick, Whether Pragmatic or Partisan","President Barack Obama’s choices for replacing Antonin Scalia on the Supreme Court come down to firing up the Democratic base with a decidedly liberal jurist who can’t be confirmed, or offering Senate Republicans a more moderate candidate they could support. ",Bloomberg,obama,2016-02-14 21:17:00,-0.0691748238161833,0.186771346516615,31,3,1
92600.0,Obama: US Will Send 250 Additional Military Personnel To Syria,President Obama announced Monday that the U.S. will send up to 250 additional military personnel to Syria. The announcement signals a,NPR,obama,2016-04-25 11:15:11,0.0,0.0136386181397495,151,9,4
70741.0,Republican ex-rocker Ted Nugent: 'Obama is a psychopathic ...,Barack Obama may have cried during his speech on gun control but it seems at least one rocker wasn't moved. Ted Nugent took to Facebook,The Guardian,obama,2016-01-06 10:44:44,-0.0833333333333333,-0.125,574,11,0
69513.0,"Number of Palestinians Worldwide Exceeds 12.37 Million, says Statistics Bureau","RAMALLAH, December 30, 2015 (WAFA) – The projected number of Palestinians in the world is 12.37 million, Wednesday said a press release by the Palestinian Central Bureau of Statistics (PCBS). ",,palestine,2015-12-30 10:46:00,-0.0416666666666667,-0.176027850462571,5,0,0
22672.0,Microsoft chairman John Thompson returns to FAMU,"John Thompson, independent chairman of Microsoft Corp. and one of Florida A&amp;M University's most successful graduates, is returning to his",Tallahassee.com,microsoft,2016-02-05 23:40:31,0.0,0.133250447722257,172,0,14
82180.0,Terror Groups Planning 'Sophisticated and Coordinated Attacks',"President Obama's top counter-terrorism adviser disclosed on Monday that international terrorist organizations, including ISIS and al Qaeda",Washington Free Beacon,obama,2016-03-07 19:35:08,-0.28347335475692,0.058925565098879,226,4,35
43011.0,Israel economy bounces in Q4 as consumers spend,"JERUSALEM, April 17 (Reuters) - Israel's economy ended 2015 year on a strong note thanks to robust consumer spending, but weak exports",Daily Mail,economy,2016-04-17 13:41:15,-0.0441941738241592,0.0637265927418228,0,0,0
46867.0,/ 73789 saskatoon and area economy graded b,economy dollar signs The Saskatoon Regional Economic Development Authority is grading the local economy a C for the first quarter of the,Saskatoonhomepage.ca,economy,2016-05-02 19:20:19,0.0,0.0466376567027898,1,0,0
84325.0,Cookies on the BBC website,"While introducing his nominee to fill the vacancy on the Supreme Court after Justice Antonin Scalia's death, President Barack Obama said he",BBC News,obama,2016-03-16 21:53:05,0.0559016994374947,0.124367084540773,55,1,4
5302.0,The 20 best Xbox One games to play today,"The PlayStation 4 might've had the stronger initial start, but the Xbox One has slowly but surely roared back and proved itself a great",Stuff,microsoft,2015-11-27 00:00:00,0.144449475554891,0.119895788082818,3,18,0
22077.0,"Microsoft Band 2 adds weight tracking, GPS power saver"," Microsoft has announced the arrival of two new features for its second generation Microsoft Band wearable. With this update, the smart band gains a power saving mode designed to increase battery life while using GPS. As well, and just as exciting, is the addition of a weight tracking feature for monitoring weight changes, expanding the wearable’s usefulness for health-conscious users. … Continue ",SlashGear,microsoft,2016-02-03 13:49:00,-0.0773398041922786,-0.0930764546277015,3,0,0
3633.0,"Baltimore City, county partner to stir city's economy","Baltimore City, county partner to stir city's economy. Leaders encourage county residents to visit city. Published 5:55 PM EST Nov 20, 2015. Tweet.",WBAL Baltimore,economy,2015-11-20 23:20:13,0.0613807969779989,-0.0240687872578103,1,0,0
91263.0,President Obama Was Nice Enough to Help Steph Curry with His ...,"As the Obama presidency winds down, let's take a moment and appreciate just how good at the Internet this administration is. Whether we're",GQ Magazine,obama,2016-04-19 00:00:00,0.0533926339356455,0.144385371608792,51,1,0
27143.0,"Google, Facebook, Microsoft &amp; Twitter expected to file motions ...","Google, Facebook, Microsoft and Twitter are all expected to file amicus briefs in support of Apple, which is refusing to help the FBI unlock an",Apple Insider,microsoft,2016-02-25 22:33:34,-0.0416666666666667,0.0416666666666666,70,5,2
30436.0,Celtic Tiger roars back as Irish economy soars,"Ireland's economy surged by 7.8 percent last year despite painful austerity measures that have left the eurozone country in political limbo, official data showed on Thursday. &quot;There appears to be no let-up in the Irish economic growth story, with all the signs that the 'Celtic Tiger' has been re-born,&quot; said Merrion stockbrokers analyst Alan McQuaid in reference to Ireland's economic boom ",AFP via Yahoo! India News,economy,2016-03-10 08:08:00,0.132582521472478,-0.208333333333333,0,0,0
16467.0,"Windows 10 ecosystem review (Windows 10, Phone, Xbox)","The Windows eco-system is split into three parts, and each is too much an island. A decade ago, in the good ole’ days of Windows XP, things were simpler. Microsoft’s operating system was exactly that, a simple PC operating system. There was no account to log into, no confusing upgrade scheme, no Windows Insider, and no cloud services. Today, Windows is an eco-system – or, at least, it’s trying ",Digital Trends via Yahoo! News,microsoft,2016-01-13 12:15:00,0.0,-0.255687847891553,4,0,1
36828.0,Recession-proofing Vegas: Preparing our economy for the next crash,"Stephen M. Miller, professor and director of the Center for Business and Economic Research at the University of Nevada, Las Vegas, said it",Las Vegas Review-Journal,economy,2016-03-27 08:20:50,-0.0210818510677892,0.0260643017571343,-1,-1,-1
554.0,China to keep policy support for economy to cope with challenges,BEIJINGChina will maintain policy support for the economy as it faces headwinds caused by a sluggish world economy and domestic structural,Reuters,economy,2015-11-10 11:31:11,-0.188444590361102,-0.313688217214239,3,0,0
49073.0,"Hot on Amazon's heels, Microsoft expands Azure to Canada and ...","Since it committed to matching Amazon Inc. on infrastructure prices three years ago, Microsoft Corp. quietly broadened the effort by creating",SiliconANGLE (blog),microsoft,2016-05-12 18:20:24,0.0872920395775647,-0.0318234423260822,1,0,12
19857.0,US Economy: On A Knife's Edge,The parts of the economy that are responsible for the bulk of wealth creation didn't really do all too well. Our suspicion that the trends observed,Seeking Alpha,economy,2016-01-27 11:49:25,-0.0510310363079829,0.0138717282995599,1,0,0
95757.0,Memorial held for the six Palestine flooding victims,"PALESTINE, Texas - It was a day of remembrance in Palestine for the six people who died in violent flash flooding on April 30. Children lifted",FOX 4 News,palestine,2016-05-10 04:23:18,0.132582521472478,-0.0375645128378206,11,0,0
36252.0,"Office Insiders treated to new Insider build, can level up their querying skills"," Microsoft is now rolling out the latest Insider build of Office 2016 (v16.0.6769.2011) that adds a few new features to the popular productivity suite. These additions consist of power query enhancements, a better way to share files and folders, and the ability to quickly search for photos. This update is automatically downloaded and installed for those who are enrolled in the Insider program ",Digital Trends via Yahoo! Sports,microsoft,2016-03-25 11:04:00,-0.037557825786083,0.0446705307816643,0,0,0
26018.0,How troubles in the global economy may affect your retirement,"ST. LOUIS (KTVI)- Eight years after the financial crisis, serious weaknesses still plague the global economy. Low gas prices, sinking stock",fox2now.com,economy,2016-02-21 15:16:30,-0.0219602615289471,-0.0200682524056313,7,0,0
24420.0,Microsoft acquires music app Groove,"Microsoft acquired Groove, an iOS music streaming app which shares its name with Microsoft's own music service. In an email to Mobile World",Mobile World Live,microsoft,2016-02-12 00:00:00,-0.0559016994374947,0.0159281844071377,-1,-1,-1
76771.0,Palestine School Happenings,Congratulations to several junior high members of the Palestine Wildcat Choir who participated in the TMEA Solo and Ensemble competition at Robert E. Lee,Palestine Herald Press,palestine,2016-02-08 12:25:38,0.0,0.140335349846953,2,0,0
73804.0,Obama protects Clean Water Act from GOP effort,"Within weeks of the 2014 midterm elections, the new Republican-led Congress made clear one of its priorities would be trying to limit the Clean",MSNBC,obama,2016-01-21 22:25:24,0.145263794128132,-0.0705875816649789,1697,3,1
87134.0,President Obama Visits Busboys and Poets on 14th Street,"The restaurant chain tweeted that Obama visited its location at 2021 14th St. NW earlier this afternoon. According to Busboys and Poets, the",Borderstan,obama,2016-03-30 19:15:15,0.0833333333333333,0.0,128,1,0
77147.0,Obama unveils record $4.1 trillion election-year budget,"WASHINGTON (AP) — President Barack Obama on Tuesday unveiled a record $4.1 trillion, election-year budget that finances Democratic priorities like education, health care and climate change with new taxes on crude oil, the wealthy and big banks. ",Associated Press via Yahoo! Finance,obama,2016-02-09 13:12:00,0.106302508033845,0.108333333333333,72,1,3
79321.0,President Obama's sister coming to Sacramento State to teach peace,"As President Barack Obama struggles to resolve conflicts around the world, his younger half-sister Maya Soetoro-Ng focuses on teaching",Sacramento Bee,obama,2016-02-22 07:15:04,0.167996000696445,0.115928254187871,434,1,0
26052.0,How Can The Microsoft Surface Pro 5 Top The Surface Pro 4?,"The Surface Pro 4 is a little more than three months old, but that hasn't stopped people from speculating what will be on the Surface Pro 5.",The Inquisitr,microsoft,2016-02-21 19:40:33,0.0,-0.09375,0,0,0
46673.0,"Jonathan Aberman: If not capitalism, then what?","Even socialist approaches to organizing economies generally have capitalist aspects to them """""" especially if they wish to engage in foreign",Washington Post,economy,2016-05-02 12:05:18,0.0,0.0,2,0,0
72146.0,Obama urges optimism for 'anxious' US,President Barack Obama vigorously defends his legacy while striking an optimistic tone for America's future in his final State of the Union address. ,BBC News,obama,2016-01-12 18:31:00,0.204124145231932,0.0,499,14,15
80542.0,Police identify Palestine High School parking lot shooting suspect,"Police have identified a suspect after a shooting incident at a high school Friday evening. Palestine Police say 63-year-old Bobby Burrell, of Teague, TX, was arrested after allegedly firing several shots at a male victim. ",WTOC 11 Savannah,palestine,2016-02-27 15:13:00,-0.048611111111111,-0.234722222222222,0,0,0
55702.0,Microsoft revokes free copies of Fallout 4 downloaded from Xbox Store,"Today, Microsoft issued a bit of bad news to those who were able to download Fallout 4 for free: The company is revoking those licenses.",Polygon,microsoft,2016-06-11 01:39:14,-0.0691748238161833,-0.125399225104429,-1,5,0
10460.0,How Microsoft moves profits offshore to cut its tax bill,"Court documents in a case between Microsoft and the IRS provide a detailed look at how the company, like other multinational corporations,",The Seattle Times,microsoft,2015-12-13 00:00:00,0.0240532089032365,0.21320071635561,-1,-1,-1
68591.0,Obama rents 'tropical palace' for Hawaiian Christmas,President Obama has no need for Santa Claus on vacation when he can shift much of his tab onto the American taxpayer. The Obamas arrived,WND.com,obama,2015-12-23 22:04:42,0.0,0.0334166666666667,412,3,2
15842.0,China's stock market doesn't reflect the economy,"""""""The economy is likely to slow further in 2016 as a result of persistent excessive capacity problems,"""""" wrote analysts at OCBC Bank in their",Asia Times,economy,2016-01-11 20:20:18,-0.125003875187948,0.0651607543928359,5,1,0
